"APDB_idx","Chemical_Name","Molecule_CID","Target_GI","Target_GeneID","Target_Symbol","UniProtKB","PDB","Resolution"
"T.1997","Captan",8606,597709771,2769,"GNA15","P30679",NA,NA
"T.1998","Captan",8606,49066040,6097,"RORC","F1D8P6",NA,NA
"T.1999","Captan",8606,32425330,3276,"PRMT1","A0A087X1W2",NA,NA
"T.2000","Captan",8606,79154014,55775,"TDP1","A0A024R6L5",NA,NA
"T.2001","Captan",8606,124375976,367,"AR","P10275","4OHA",1.42
"T.2002","Captan",8606,119597822,1588,"CYP19A1","A0A024R5S8",NA,NA
"T.2003","Captan",8606,325495553,9971,"NR1H4","F1DAL1",NA,NA
"T.2004","Captan",8606,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2005","Captan",8606,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.2006","Captan",8606,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.2007","Captan",8606,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.2008","Captan",8606,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2009","Captan",8606,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2010","Captan",8606,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.2011","Captan",8606,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.2012","Captan",8606,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.2013","Captan",8606,82393684,5241,"PGR","P06401","1SQN",1.45
"T.2014","Captan",8606,119612329,7201,"TRHR","P34981",NA,NA
"T.2015","Captan",8606,1871774576,1559,"CYP2C9","P11712","1R9O",2
"T.2016","Captan",8606,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2017","Captan",8606,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2018","Captan",8606,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2019","N-(trichloromethylthio)phthalimide",8607,269849759,7157,"TP53","K7PPA8",NA,NA
"T.2020","N-(trichloromethylthio)phthalimide",8607,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.2021","N-(trichloromethylthio)phthalimide",8607,124375976,367,"AR","P10275","4OHA",1.42
"T.2022","N-(trichloromethylthio)phthalimide",8607,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2023","N-(trichloromethylthio)phthalimide",8607,119597822,1588,"CYP19A1","A0A024R5S8",NA,NA
"T.2024","N-(trichloromethylthio)phthalimide",8607,216409690,5467,"PPARD","A0A024RCW6",NA,NA
"T.2025","N-(trichloromethylthio)phthalimide",8607,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2026","N-(trichloromethylthio)phthalimide",8607,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.2027","N-(trichloromethylthio)phthalimide",8607,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.2028","N-(trichloromethylthio)phthalimide",8607,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2029","N-(trichloromethylthio)phthalimide",8607,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2030","N-(trichloromethylthio)phthalimide",8607,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.2031","N-(trichloromethylthio)phthalimide",8607,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.2032","N-(trichloromethylthio)phthalimide",8607,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.2033","N-(trichloromethylthio)phthalimide",8607,119612329,7201,"TRHR","P34981",NA,NA
"T.2034","N-(trichloromethylthio)phthalimide",8607,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2035","N-(trichloromethylthio)phthalimide",8607,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2036","N-(trichloromethylthio)phthalimide",8607,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.2037","N-(trichloromethylthio)phthalimide",8607,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2038","N-(trichloromethylthio)phthalimide",8607,146048409,3757,"KCNH2","A0A090N8Q0",NA,NA
"T.2039","Chloramben",8630,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2040","2-naphthalenol",8663,1476413392,1544,"CYP1A2","P05177","2HI4",1.95
"T.2041","2-naphthalenol",8663,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2042","2-naphthalenol",8663,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.2043","2-naphthalenol",8663,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2044","2-naphthalenol",8663,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.2045","2-naphthalenol",8663,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2046","2-naphthalenol",8663,124375976,367,"AR","P10275","4OHA",1.42
"T.2047","2-naphthalenol",8663,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.2048","2-naphthalenol",8663,82393684,5241,"PGR","P06401","1SQN",1.45
"T.2049","2-naphthalenol",8663,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2050","2-naphthalenol",8663,313104286,6817,"SULT1A1","P50225","1LS6",1.9
"T.2051","2-naphthalenol",8663,1711604,6783,"SULT1E1","P49888","1G3M",1.7
"T.2052","2-naphthalenol",8663,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2053","2-naphthalenol",8663,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2054","2-naphthalenol",8663,115371803,1576,"CYP3A4","P08684","5VCC",1.7
"T.2055","Butyl benzoate",8698,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2056","Triethanolamine lauryl sulfate",8777,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.2057","Benzyl acetate",8785,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.2058","Benzyl acetate",8785,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2059","Benzyl acetate",8785,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2060","Estragole",8815,5016090,190,"NR0B1","F1D8P4",NA,NA
"T.2061","Estragole",8815,262118306,123228,"SENP8","Q96LD8",NA,NA
"T.2062","Estragole",8815,79154014,55775,"TDP1","A0A024R6L5",NA,NA
"T.2063","Estragole",8815,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2064","N-butyl acrylate",8846,124375976,367,"AR","P10275","4OHA",1.42
"T.2065","Hydroxypyridine",8871,2851536,2289,"FKBP5","Q13451",NA,NA
"T.2066","N-(2-Hydroxyethyl)Acetamide",8880,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2067","Hexanoic acid",8892,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2068","Hexanoic acid",8892,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2069","N-heptane",8900,124375976,367,"AR","P10275","4OHA",1.42
"T.2070","Triethylene glycol monobutyl ether",8923,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.2071","Benzo(ghi)perylene",9117,189491771,7068,"THRB","F1D8N7",NA,NA
"T.2072","Benzo(ghi)perylene",9117,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2073","Benzo(ghi)perylene",9117,269849759,7157,"TP53","K7PPA8",NA,NA
"T.2074","Benzo(ghi)perylene",9117,34577122,4790,"NFKB1","A0A024RDJ4",NA,NA
"T.2075","Benzo(ghi)perylene",9117,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.2076","Benzo(ghi)perylene",9117,124375976,367,"AR","P10275","4OHA",1.42
"T.2077","Benzo(ghi)perylene",9117,119611100,22926,"ATF6","A8K383",NA,NA
"T.2078","Benzo(ghi)perylene",9117,82393684,5241,"PGR","P06401","1SQN",1.45
"T.2079","Benzo(ghi)perylene",9117,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2080","Benzo[e]pyrene",9128,62362414,25,"ABL1","A0A024R8E2",NA,NA
"T.2081","Benzo[e]pyrene",9128,68989256,9610,"RIN1","A0A0S2Z4U0",NA,NA
"T.2082","Benzo[e]pyrene",9128,1476413392,1544,"CYP1A2","P05177","2HI4",1.95
"T.2083","Benzo[e]pyrene",9128,269849759,7157,"TP53","K7PPA8",NA,NA
"T.2084","Benzo[e]pyrene",9128,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2085","Benzo[e]pyrene",9128,25952111,7124,"TNF","P01375","5UUI",1.4
"T.2086","Benzo[e]pyrene",9128,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.2087","Benzo[e]pyrene",9128,124375976,367,"AR","P10275","4OHA",1.42
"T.2088","Benzo[e]pyrene",9128,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.2089","Benzo[e]pyrene",9128,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.2090","Benzo[e]pyrene",9128,119611100,22926,"ATF6","A8K383",NA,NA
"T.2091","Benzo[e]pyrene",9128,119626539,4790,"NFKB1","A0A024RDJ4",NA,NA
"T.2092","Benzo[e]pyrene",9128,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.2093","Benzo[e]pyrene",9128,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2094","Benzo[e]pyrene",9128,11995455,3091,"HIF1A","Q16665","4H6J",1.52
"T.2095","Benzo[e]pyrene",9128,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.2096","Benzo[e]pyrene",9128,15928762,4087,"SMAD2","Q15796","6YIA",1.3
"T.2097","Benzo[e]pyrene",9128,29792115,4088,"SMAD3","P84022","6YIB",1.7
"T.2098","Benzo[e]pyrene",9128,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2099","Indeno[1,2,3-cd]pyrene",9131,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2100","Indeno[1,2,3-cd]pyrene",9131,124375976,367,"AR","P10275","4OHA",1.42
"T.2101","Indeno[1,2,3-cd]pyrene",9131,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2102","4H-cyclopenta(def)phenanthrene",9147,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2103","4H-cyclopenta(def)phenanthrene",9147,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2104","4H-cyclopenta(def)phenanthrene",9147,124375976,367,"AR","P10275","4OHA",1.42
"T.2105","4H-cyclopenta(def)phenanthrene",9147,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2106","4H-cyclopenta(def)phenanthrene",9147,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2107","Benzo[b]fluoranthene",9153,32879895,3091,"HIF1A","Q16665","4H6J",1.52
"T.2108","Benzo[b]fluoranthene",9153,216409728,10002,"NR2E3","Q9Y5X4",NA,NA
"T.2109","Benzo[b]fluoranthene",9153,4502003,196,"AHR","A0A024R9Z8",NA,NA
"T.2110","Benzo[b]fluoranthene",9153,189491771,7068,"THRB","F1D8N7",NA,NA
"T.2111","Benzo[b]fluoranthene",9153,269849759,7157,"TP53","K7PPA8",NA,NA
"T.2112","Benzo[b]fluoranthene",9153,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2113","Benzo[b]fluoranthene",9153,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.2114","Benzo[b]fluoranthene",9153,124375976,367,"AR","P10275","4OHA",1.42
"T.2115","Benzo[b]fluoranthene",9153,216409692,5468,"PPARG","E9PFX5",NA,NA
"T.2116","Benzo[b]fluoranthene",9153,216409690,5467,"PPARD","A0A024RCW6",NA,NA
"T.2117","Benzo[b]fluoranthene",9153,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.2118","Benzo[b]fluoranthene",9153,325495553,9971,"NR1H4","F1DAL1",NA,NA
"T.2119","Benzo[b]fluoranthene",9153,216409708,7421,"VDR","F1D8P8",NA,NA
"T.2120","Benzo[b]fluoranthene",9153,119626539,4790,"NFKB1","A0A024RDJ4",NA,NA
"T.2121","Benzo[b]fluoranthene",9153,119611100,22926,"ATF6","A8K383",NA,NA
"T.2122","Benzo[b]fluoranthene",9153,119627033,3725,"JUN","P05412","6Y3V",1.5
"T.2123","Benzo[b]fluoranthene",9153,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.2124","Benzo[b]fluoranthene",9153,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2125","Benzo[b]fluoranthene",9153,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2126","Benzo[b]fluoranthene",9153,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.2127","Benzo[b]fluoranthene",9153,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.2128","Benzo[b]fluoranthene",9153,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2129","Benzo[b]fluoranthene",9153,15928762,4087,"SMAD2","Q15796","6YIA",1.3
"T.2130","Benzo[b]fluoranthene",9153,29792115,4088,"SMAD3","P84022","6YIB",1.7
"T.2131","Benzo[b]fluoranthene",9153,82393684,5241,"PGR","P06401","1SQN",1.45
"T.2132","Benzo[b]fluoranthene",9153,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2133","Benzo[b]fluoranthene",9153,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2134","Fluoranthene",9154,5016090,190,"NR0B1","F1D8P4",NA,NA
"T.2135","Fluoranthene",9154,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2136","Fluoranthene",9154,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2137","Fluoranthene",9154,119611100,22926,"ATF6","A8K383",NA,NA
"T.2138","Fluoranthene",9154,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2139","Fluoranthene",9154,124375976,367,"AR","P10275","4OHA",1.42
"T.2140","Fluoranthene",9154,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2141","Fluoranthene",9154,82393684,5241,"PGR","P06401","1SQN",1.45
"T.2142","Fluoranthene",9154,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2143","Fluoranthene",9154,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2144","Benzo[k]fluoranthene",9158,325495553,9971,"NR1H4","F1DAL1",NA,NA
"T.2145","Benzo[k]fluoranthene",9158,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.2146","Benzo[k]fluoranthene",9158,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.2147","Benzo[k]fluoranthene",9158,189491771,7068,"THRB","F1D8N7",NA,NA
"T.2148","Benzo[k]fluoranthene",9158,269849759,7157,"TP53","K7PPA8",NA,NA
"T.2149","Benzo[k]fluoranthene",9158,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2150","Benzo[k]fluoranthene",9158,34577122,4790,"NFKB1","A0A024RDJ4",NA,NA
"T.2151","Benzo[k]fluoranthene",9158,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.2152","Benzo[k]fluoranthene",9158,124375976,367,"AR","P10275","4OHA",1.42
"T.2153","Benzo[k]fluoranthene",9158,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2154","Benzo[k]fluoranthene",9158,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.2155","Benzo[k]fluoranthene",9158,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2156","Benzo[k]fluoranthene",9158,16516817,836,"CASP3","P42574","2DKO",1.06
"T.2157","Benzo[k]fluoranthene",9158,30582205,840,"CASP7","P55210","4JR2",1.65
"T.2158","Benzo[k]fluoranthene",9158,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2159","Benzo[k]fluoranthene",9158,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2160","Acenaphthylene",9161,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.2161","Acenaphthylene",9161,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2162","Acenaphthylene",9161,82393684,5241,"PGR","P06401","1SQN",1.45
"T.2163","Acenaphthylene",9161,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2164","Chrysene",9171,123497,3251,"HPRT1","A0A140VJL3",NA,NA
"T.2165","Chrysene",9171,296439460,79915,"ATAD5","Q96QE3",NA,NA
"T.2166","Chrysene",9171,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2167","Chrysene",9171,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.2168","Chrysene",9171,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.2169","Chrysene",9171,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2170","Chrysene",9171,124375976,367,"AR","P10275","4OHA",1.42
"T.2171","Chrysene",9171,1013403374,9734,"HDAC9","Q9UKV0",NA,NA
"T.2172","Chrysene",9171,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2173","Acridine",9215,79154014,55775,"TDP1","A0A024R6L5",NA,NA
"T.2174","Acridine",9215,113037,43,"ACHE","P22303","4M0E",2
"T.2175","Pyrolo[2,3-b]pyridine",9222,232066,5595,"MAPK3","P27361",NA,NA
"T.2176","2,3-benzofuran",9223,5016090,190,"NR0B1","F1D8P4",NA,NA
"T.2177","2,3-benzofuran",9223,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2178","2,3-benzofuran",9223,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.2179","2,3-benzofuran",9223,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2180","2,3-benzofuran",9223,124375976,367,"AR","P10275","4OHA",1.42
"T.2181","2,3-benzofuran",9223,119597822,1588,"CYP19A1","A0A024R5S8",NA,NA
"T.2182","2,3-benzofuran",9223,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.2183","2,3-benzofuran",9223,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.2184","2,3-benzofuran",9223,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2185","2,3-benzofuran",9223,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2186","2,3-benzofuran",9223,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.2187","2,3-benzofuran",9223,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2188","Cyclopentane",9253,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2189","9-fluorenone",10241,124375976,367,"AR","P10275","4OHA",1.42
"T.2190","9-fluorenone",10241,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2191","9-fluorenone",10241,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.2192","9-fluorenone",10241,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2193","Beta-Nicotyrine",10249,77416854,1553,"CYP2A13","Q16696","2PG5",1.95
"T.2194","Beta-Nicotyrine",10249,1746750942,1548,"CYP2A6","P11509","2FDV",1.65
"T.2195","4-hydroxy benzeneethanol",10393,115456,760,"CA2","P00918","3K34",0.9
"T.2196","4-hydroxy benzeneethanol",10393,461680,763,"CA5A","P35218",NA,NA
"T.2197","4-hydroxy benzeneethanol",10393,8928041,11238,"CA5B","A0A024RBW9",NA,NA
"T.2198","4-hydroxy benzeneethanol",10393,2497560,4915,"NTRK2","Q16620",NA,NA
"T.2199","Caprolactone",10401,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.2200","Caprolactone",10401,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2201","3-Methyl-butanoic acid",10430,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.2202","3-Methyl-butanoic acid",10430,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2203","3-Methyl-butanoic acid",10430,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2204","1,3-Propandiol",10442,325495497,6256,"RXRA","Q6P3U7",NA,NA
"T.2205","Octanedioic acid",10457,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2206","Heptadecanoic acid",10465,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2207","Eicosanoic acid",10467,417522,5467,"PPARD","A0A024RCW6",NA,NA
"T.2208","Eicosanoic acid",10467,13432234,5468,"PPARG","E9PFX5",NA,NA
"T.2209","Eicosanoic acid",10467,3041727,5465,"PPARA","F1D8S4",NA,NA
"T.2210","Eicosanoic acid",10467,131467,5770,"PTPN1","B4DSN5",NA,NA
"T.2211","Chlorobenzilate",10522,269849759,7157,"TP53","K7PPA8",NA,NA
"T.2212","Chlorobenzilate",10522,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.2213","Chlorobenzilate",10522,124375976,367,"AR","P10275","4OHA",1.42
"T.2214","Chlorobenzilate",10522,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2215","Chlorobenzilate",10522,119597822,1588,"CYP19A1","A0A024R5S8",NA,NA
"T.2216","Chlorobenzilate",10522,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.2217","Chlorobenzilate",10522,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.2218","Chlorobenzilate",10522,66775687,9970,"NR1I3","Q14994","1XVP",2.6
"T.2219","Chlorobenzilate",10522,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2220","Chlorobenzilate",10522,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.2221","Chlorobenzilate",10522,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.2222","Chlorobenzilate",10522,54288833,2100,"ESR2","F1D8N3",NA,NA
"T.2223","Chlorobenzilate",10522,82393684,5241,"PGR","P06401","1SQN",1.45
"T.2224","Chlorobenzilate",10522,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2225","Chlorobenzilate",10522,15928762,4087,"SMAD2","Q15796","6YIA",1.3
"T.2226","Chlorobenzilate",10522,29792115,4088,"SMAD3","P84022","6YIB",1.7
"T.2227","Chlorobenzilate",10522,16516817,836,"CASP3","P42574","2DKO",1.06
"T.2228","Chlorobenzilate",10522,30582205,840,"CASP7","P55210","4JR2",1.65
"T.2229","Chlorobenzilate",10522,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2230","Chlorobenzilate",10522,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.2231","Chlorobenzilate",10522,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2232","Chlorobenzilate",10522,146048409,3757,"KCNH2","A0A090N8Q0",NA,NA
"T.2233","Abietic acid",10569,3183117,5163,"PDK1","Q15118","2Q8G",1.9
"T.2234","Abietic acid",10569,3183119,5165,"PDK3","Q15120","1Y8O",2.48
"T.2235","Abietic acid",10569,3183120,5166,"PDK4","A4D1H4",NA,NA
"T.2236","Abietic acid",10569,21431820,5164,"PDK2","Q15119","5J71",1.65
"T.2237","Abietic acid",10569,71051501,2744,"GLS","O94925","5U0I",1.42
"T.2238","Abietic acid",10569,12643959,10599,"SLCO1B1","A0A024RAU7",NA,NA
"T.2239","Abietic acid",10569,27734563,28234,"SLCO1B3","B3KP78",NA,NA
"T.2240","Abietic acid",10569,133483,5914,"RARA","P10276","1DSZ",1.7
"T.2241","Abietic acid",10569,13432234,5468,"PPARG","E9PFX5",NA,NA
"T.2242","Abietic acid",10569,133498,5916,"RARG","A8K3H3",NA,NA
"T.2243","Abietic acid",10569,17380507,5915,"RARB","F1D8S6",NA,NA
"T.2244","Xylenol",10687,124375976,367,"AR","P10275","4OHA",1.42
"T.2245","Xylenol",10687,82393684,5241,"PGR","P06401","1SQN",1.45
"T.2246","Xylenol",10687,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2247","Xylenol",10687,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2248","2,4,6-Trimethylphenol",10698,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2249","2,4,6-Trimethylphenol",10698,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2250","2,4,6-Trimethylphenol",10698,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.2251","2,4,6-Trimethylphenol",10698,119619719,1544,"CYP1A2","P05177","2HI4",1.95
"T.2252","Syringic acid",10742,115449,759,"CA1","P00915","7Q0D",1.24
"T.2253","Syringic acid",10742,115456,760,"CA2","P00918","3K34",0.9
"T.2254","Syringic acid",10742,134047703,761,"CA3","P07451","3UYQ",1.7
"T.2255","Syringic acid",10742,115465,762,"CA4","P22748","3FW3",1.72
"T.2256","Syringic acid",10742,461680,763,"CA5A","P35218",NA,NA
"T.2257","Syringic acid",10742,8928041,11238,"CA5B","A0A024RBW9",NA,NA
"T.2258","Syringic acid",10742,116241278,765,"CA6","B4DUH8",NA,NA
"T.2259","Syringic acid",10742,1168744,766,"CA7","P43166","7P1A",1.58
"T.2260","Syringic acid",10742,83300925,768,"CA9","A0A0S2Z3D0",NA,NA
"T.2261","Syringic acid",10742,5915866,771,"CA12","O43570","5MSA",1.2
"T.2262","Syringic acid",10742,8928036,23632,"CA14","A8K3J4",NA,NA
"T.2263","2-Chloroacetophenone",10757,30582681,216,"ALDH1A1","P00352","7JWS",1.6
"T.2264","2-Chloroacetophenone",10757,313104269,8989,"TRPA1","O75762","6HC8",1.9
"T.2265","2-Chloroacetophenone",10757,311348376,2908,"NR3C1","F1D8N4",NA,NA
"T.2266","2-Chloroacetophenone",10757,216409708,7421,"VDR","F1D8P8",NA,NA
"T.2267","2-Chloroacetophenone",10757,296439460,79915,"ATAD5","Q96QE3",NA,NA
"T.2268","2-Chloroacetophenone",10757,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2269","2-Chloroacetophenone",10757,49066040,6097,"RORC","F1D8P6",NA,NA
"T.2270","2-Chloroacetophenone",10757,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2271","2-Chloroacetophenone",10757,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.2272","2-Chloroacetophenone",10757,4504517,3315,"HSPB1","P04792","3Q9P",2
"T.2273","2-Chloroacetophenone",10757,119601739,7253,"TSHR","A0A0A0MTJ0",NA,NA
"T.2274","2-Chloroacetophenone",10757,124375976,367,"AR","P10275","4OHA",1.42
"T.2275","2-Chloroacetophenone",10757,325495557,8856,"NR1I2","O75469","6TFI",1.85
"T.2276","2-Chloroacetophenone",10757,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2277","2-Chloroacetophenone",10757,55140668,1557,"CYP2C19","P33261","4GQS",2.87
"T.2278","2-Chloroacetophenone",10757,527178914,1559,"CYP2C9","P11712","1R9O",2
"T.2279","2-methyl-furan",10797,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2280","2-methyl-furan",10797,1047837853,1565,"CYP2D6","C1ID52",NA,NA
"T.2281","4,6-Dinitro-o-cresol",10800,269849759,7157,"TP53","K7PPA8",NA,NA
"T.2282","4,6-Dinitro-o-cresol",10800,20149576,4780,"NFE2L2","Q16236","2FLU",1.5
"T.2283","4,6-Dinitro-o-cresol",10800,186368,3576,"CXCL8","A0A024RDA5",NA,NA
"T.2284","4,6-Dinitro-o-cresol",10800,49066040,6097,"RORC","F1D8P6",NA,NA
"T.2285","4,6-Dinitro-o-cresol",10800,124375976,367,"AR","P10275","4OHA",1.42
"T.2286","4,6-Dinitro-o-cresol",10800,119597822,1588,"CYP19A1","A0A024R5S8",NA,NA
"T.2287","4,6-Dinitro-o-cresol",10800,51095037,196,"AHR","A0A024R9Z8",NA,NA
"T.2288","4,6-Dinitro-o-cresol",10800,325495463,5914,"RARA","P10276","1DSZ",1.7
"T.2289","4,6-Dinitro-o-cresol",10800,68068087,2859,"GPR35","Q9HC97",NA,NA
"T.2290","4,6-Dinitro-o-cresol",10800,325495545,2101,"ESRRA","P11474","3K6P",2
"T.2291","4,6-Dinitro-o-cresol",10800,348019627,2099,"ESR1","G4XH65",NA,NA
"T.2292","4,6-Dinitro-o-cresol",10800,109731339,2737,"GLI3","P10071","4BLD",2.8
"T.2293","4,6-Dinitro-o-cresol",10800,13878817,1861,"TOR1A","B3KPA1",NA,NA
"T.2294","4,6-Dinitro-o-cresol",10800,1871774576,1559,"CYP2C9","P11712","1R9O",2
